Date,observations(m)
2022-06-01 19:30 PDT,4.08
2022-06-01 19:29 PDT,4.07
2022-06-01 19:28 PDT,4.06
2022-06-01 19:27 PDT,4.05
2022-06-01 19:26 PDT,4.04
2022-06-01 19:25 PDT,4.03
2022-06-01 19:24 PDT,4.04
2022-06-01 19:23 PDT,4.04
2022-06-01 19:22 PDT,4.01
2022-06-01 19:21 PDT,4
2022-06-01 19:20 PDT,3.99
2022-06-01 19:19 PDT,3.99
2022-06-01 19:18 PDT,3.97
2022-06-01 19:17 PDT,3.96
2022-06-01 19:16 PDT,3.96
2022-06-01 19:15 PDT,3.95
2022-06-01 19:14 PDT,3.93
2022-06-01 19:13 PDT,3.91
2022-06-01 19:12 PDT,3.92
2022-06-01 19:11 PDT,3.91
2022-06-01 19:10 PDT,3.91
2022-06-01 19:09 PDT,3.91
2022-06-01 19:08 PDT,3.9
2022-06-01 19:07 PDT,3.89
2022-06-01 19:06 PDT,3.87
2022-06-01 19:05 PDT,3.86
2022-06-01 19:04 PDT,3.85
2022-06-01 19:03 PDT,3.84
2022-06-01 19:02 PDT,3.82
2022-06-01 19:01 PDT,3.81
2022-06-01 19:00 PDT,3.81
2022-06-01 18:59 PDT,3.81
2022-06-01 18:58 PDT,3.8
2022-06-01 18:57 PDT,3.79
2022-06-01 18:56 PDT,3.78
2022-06-01 18:55 PDT,3.77
2022-06-01 18:54 PDT,3.75
2022-06-01 18:53 PDT,3.74
2022-06-01 18:52 PDT,3.73
2022-06-01 18:51 PDT,3.71
2022-06-01 18:50 PDT,3.72
2022-06-01 18:49 PDT,3.7
2022-06-01 18:48 PDT,3.68
2022-06-01 18:47 PDT,3.67
2022-06-01 18:46 PDT,3.66
2022-06-01 18:45 PDT,3.65
2022-06-01 18:44 PDT,3.64
2022-06-01 18:43 PDT,3.63
2022-06-01 18:42 PDT,3.62
2022-06-01 18:41 PDT,3.61
2022-06-01 18:40 PDT,3.6
2022-06-01 18:39 PDT,3.59
2022-06-01 18:38 PDT,3.58
2022-06-01 18:37 PDT,3.57
2022-06-01 18:36 PDT,3.57
2022-06-01 18:35 PDT,3.55
2022-06-01 18:34 PDT,3.54
2022-06-01 18:33 PDT,3.53
2022-06-01 18:32 PDT,3.51
2022-06-01 18:31 PDT,3.51
2022-06-01 18:30 PDT,3.5
2022-06-01 18:29 PDT,3.49
2022-06-01 18:28 PDT,3.47
2022-06-01 18:27 PDT,3.46
2022-06-01 18:26 PDT,3.44
2022-06-01 18:25 PDT,3.44
2022-06-01 18:24 PDT,3.43
2022-06-01 18:23 PDT,3.41
2022-06-01 18:22 PDT,3.41
2022-06-01 18:21 PDT,3.4
2022-06-01 18:20 PDT,3.38
2022-06-01 18:19 PDT,3.36
2022-06-01 18:18 PDT,3.35
2022-06-01 18:17 PDT,3.34
2022-06-01 18:16 PDT,3.34
2022-06-01 18:15 PDT,3.32
2022-06-01 18:14 PDT,3.31
2022-06-01 18:13 PDT,3.3
2022-06-01 18:12 PDT,3.29
2022-06-01 18:11 PDT,3.28
2022-06-01 18:10 PDT,3.27
2022-06-01 18:09 PDT,3.26
2022-06-01 18:08 PDT,3.25
2022-06-01 18:07 PDT,3.24
2022-06-01 18:06 PDT,3.22
2022-06-01 18:05 PDT,3.22
2022-06-01 18:04 PDT,3.19
2022-06-01 18:03 PDT,3.18
2022-06-01 18:02 PDT,3.17
2022-06-01 18:01 PDT,3.15
2022-06-01 18:00 PDT,3.14
2022-06-01 17:59 PDT,3.14
2022-06-01 17:58 PDT,3.11
2022-06-01 17:57 PDT,3.1
2022-06-01 17:56 PDT,3.1
2022-06-01 17:55 PDT,3.09
2022-06-01 17:54 PDT,3.08
2022-06-01 17:53 PDT,3.08
2022-06-01 17:52 PDT,3.06
2022-06-01 17:51 PDT,3.05
2022-06-01 17:50 PDT,3.04
2022-06-01 17:49 PDT,3.03
2022-06-01 17:48 PDT,3.02
2022-06-01 17:47 PDT,3.01
2022-06-01 17:46 PDT,2.99
2022-06-01 17:45 PDT,2.97
2022-06-01 17:44 PDT,2.97
2022-06-01 17:43 PDT,2.96
2022-06-01 17:42 PDT,2.94
2022-06-01 17:41 PDT,2.94
2022-06-01 17:40 PDT,2.93
2022-06-01 17:39 PDT,2.92
2022-06-01 17:38 PDT,2.89
2022-06-01 17:37 PDT,2.88
2022-06-01 17:36 PDT,2.87
2022-06-01 17:35 PDT,2.85
2022-06-01 17:34 PDT,2.84
2022-06-01 17:33 PDT,2.83
2022-06-01 17:32 PDT,2.82
2022-06-01 17:31 PDT,2.81
2022-06-01 17:30 PDT,2.79
2022-06-01 17:29 PDT,2.78
2022-06-01 17:28 PDT,2.78
2022-06-01 17:27 PDT,2.77
2022-06-01 17:26 PDT,2.75
2022-06-01 17:25 PDT,2.74
2022-06-01 17:24 PDT,2.71
2022-06-01 17:23 PDT,2.71
2022-06-01 17:22 PDT,2.7
2022-06-01 17:21 PDT,2.69
2022-06-01 17:20 PDT,2.69
2022-06-01 17:19 PDT,2.66
2022-06-01 17:18 PDT,2.63
2022-06-01 17:17 PDT,2.63
2022-06-01 17:16 PDT,2.62
2022-06-01 17:15 PDT,2.61
2022-06-01 17:14 PDT,2.59
2022-06-01 17:13 PDT,2.57
2022-06-01 17:12 PDT,2.55
2022-06-01 17:11 PDT,2.55
2022-06-01 17:10 PDT,2.54
2022-06-01 17:09 PDT,2.52
2022-06-01 17:08 PDT,2.52
2022-06-01 17:07 PDT,2.49
2022-06-01 17:06 PDT,2.48
2022-06-01 17:05 PDT,2.47
2022-06-01 17:04 PDT,2.46
2022-06-01 17:03 PDT,2.45
2022-06-01 17:02 PDT,2.44
2022-06-01 17:01 PDT,2.42
2022-06-01 17:00 PDT,2.41
2022-06-01 16:59 PDT,2.39
2022-06-01 16:58 PDT,2.37
2022-06-01 16:57 PDT,2.36
2022-06-01 16:56 PDT,2.34
2022-06-01 16:55 PDT,2.32
2022-06-01 16:54 PDT,2.31
2022-06-01 16:53 PDT,2.3
2022-06-01 16:52 PDT,2.29
2022-06-01 16:51 PDT,2.28
2022-06-01 16:50 PDT,2.27
2022-06-01 16:49 PDT,2.26
2022-06-01 16:48 PDT,2.24
2022-06-01 16:47 PDT,2.23
2022-06-01 16:46 PDT,2.22
2022-06-01 16:45 PDT,2.21
2022-06-01 16:44 PDT,2.2
2022-06-01 16:43 PDT,2.2
2022-06-01 16:42 PDT,2.18
2022-06-01 16:41 PDT,2.16
2022-06-01 16:40 PDT,2.14
2022-06-01 16:39 PDT,2.14
2022-06-01 16:38 PDT,2.13
2022-06-01 16:37 PDT,2.12
2022-06-01 16:36 PDT,2.11
2022-06-01 16:35 PDT,2.09
2022-06-01 16:34 PDT,2.06
2022-06-01 16:33 PDT,2.06
2022-06-01 16:32 PDT,2.06
2022-06-01 16:31 PDT,2.05
2022-06-01 16:30 PDT,2.03
2022-06-01 16:29 PDT,2.02
2022-06-01 16:28 PDT,2.01
2022-06-01 16:27 PDT,2
2022-06-01 16:26 PDT,1.98
2022-06-01 16:25 PDT,1.96
2022-06-01 16:24 PDT,1.95
2022-06-01 16:23 PDT,1.94
2022-06-01 16:22 PDT,1.92
2022-06-01 16:21 PDT,1.91
2022-06-01 16:20 PDT,1.9
2022-06-01 16:19 PDT,1.9
2022-06-01 16:18 PDT,1.9
2022-06-01 16:17 PDT,1.88
2022-06-01 16:16 PDT,1.86
2022-06-01 16:15 PDT,1.85
2022-06-01 16:14 PDT,1.85
2022-06-01 16:13 PDT,1.84
2022-06-01 16:12 PDT,1.83
2022-06-01 16:11 PDT,1.82
2022-06-01 16:10 PDT,1.81
2022-06-01 16:09 PDT,1.8
2022-06-01 16:08 PDT,1.79
2022-06-01 16:07 PDT,1.77
2022-06-01 16:06 PDT,1.75
2022-06-01 16:05 PDT,1.74
2022-06-01 16:04 PDT,1.74
2022-06-01 16:03 PDT,1.72
2022-06-01 16:02 PDT,1.71
2022-06-01 16:01 PDT,1.7
2022-06-01 16:00 PDT,1.69
2022-06-01 15:59 PDT,1.69
2022-06-01 15:58 PDT,1.67
2022-06-01 15:57 PDT,1.66
2022-06-01 15:56 PDT,1.65
2022-06-01 15:55 PDT,1.64
2022-06-01 15:54 PDT,1.63
2022-06-01 15:53 PDT,1.62
2022-06-01 15:52 PDT,1.61
2022-06-01 15:51 PDT,1.61
2022-06-01 15:50 PDT,1.6
2022-06-01 15:49 PDT,1.58
2022-06-01 15:48 PDT,1.57
2022-06-01 15:47 PDT,1.55
2022-06-01 15:46 PDT,1.54
2022-06-01 15:45 PDT,1.53
2022-06-01 15:44 PDT,1.53
2022-06-01 15:43 PDT,1.52
2022-06-01 15:42 PDT,1.51
2022-06-01 15:41 PDT,1.5
2022-06-01 15:40 PDT,1.49
2022-06-01 15:39 PDT,1.48
2022-06-01 15:38 PDT,1.47
2022-06-01 15:37 PDT,1.45
2022-06-01 15:36 PDT,1.45
2022-06-01 15:35 PDT,1.45
2022-06-01 15:34 PDT,1.43
2022-06-01 15:33 PDT,1.42
2022-06-01 15:32 PDT,1.41
2022-06-01 15:31 PDT,1.4
2022-06-01 15:30 PDT,1.39
2022-06-01 15:29 PDT,1.38
2022-06-01 15:28 PDT,1.38
2022-06-01 15:27 PDT,1.37
2022-06-01 15:26 PDT,1.36
2022-06-01 15:25 PDT,1.35
2022-06-01 15:24 PDT,1.34
2022-06-01 15:23 PDT,1.33
2022-06-01 15:22 PDT,1.31
2022-06-01 15:21 PDT,1.3
2022-06-01 15:20 PDT,1.29
2022-06-01 15:19 PDT,1.28
2022-06-01 15:18 PDT,1.27
2022-06-01 15:17 PDT,1.26
2022-06-01 15:16 PDT,1.26
2022-06-01 15:15 PDT,1.25
2022-06-01 15:14 PDT,1.25
2022-06-01 15:13 PDT,1.25
2022-06-01 15:12 PDT,1.24
2022-06-01 15:11 PDT,1.23
2022-06-01 15:10 PDT,1.22
2022-06-01 15:09 PDT,1.21
2022-06-01 15:08 PDT,1.2
2022-06-01 15:07 PDT,1.2
2022-06-01 15:06 PDT,1.19
2022-06-01 15:05 PDT,1.19
2022-06-01 15:04 PDT,1.17
2022-06-01 15:03 PDT,1.16
2022-06-01 15:02 PDT,1.16
2022-06-01 15:01 PDT,1.15
2022-06-01 15:00 PDT,1.14
2022-06-01 14:59 PDT,1.14
2022-06-01 14:58 PDT,1.12
2022-06-01 14:57 PDT,1.12
2022-06-01 14:56 PDT,1.11
2022-06-01 14:55 PDT,1.09
2022-06-01 14:54 PDT,1.09
2022-06-01 14:53 PDT,1.09
2022-06-01 14:52 PDT,1.08
2022-06-01 14:51 PDT,1.08
2022-06-01 14:50 PDT,1.07
2022-06-01 14:49 PDT,1.06
2022-06-01 14:48 PDT,1.06
2022-06-01 14:47 PDT,1.05
2022-06-01 14:46 PDT,1.03
2022-06-01 14:45 PDT,1.03
2022-06-01 14:44 PDT,1.02
2022-06-01 14:43 PDT,1.02
2022-06-01 14:42 PDT,1.01
2022-06-01 14:41 PDT,1.01
2022-06-01 14:40 PDT,1
2022-06-01 14:39 PDT,0.99
2022-06-01 14:38 PDT,0.98
2022-06-01 14:37 PDT,0.97
2022-06-01 14:36 PDT,0.97
2022-06-01 14:35 PDT,0.96
2022-06-01 14:34 PDT,0.96
2022-06-01 14:33 PDT,0.95
2022-06-01 14:32 PDT,0.95
2022-06-01 14:31 PDT,0.94
2022-06-01 14:30 PDT,0.92
2022-06-01 14:29 PDT,0.92
2022-06-01 14:28 PDT,0.92
2022-06-01 14:27 PDT,0.91
2022-06-01 14:26 PDT,0.9
2022-06-01 14:25 PDT,0.89
2022-06-01 14:24 PDT,0.89
2022-06-01 14:23 PDT,0.89
2022-06-01 14:22 PDT,0.88
2022-06-01 14:21 PDT,0.88
2022-06-01 14:20 PDT,0.87
2022-06-01 14:19 PDT,0.87
2022-06-01 14:18 PDT,0.86
2022-06-01 14:17 PDT,0.85
2022-06-01 14:16 PDT,0.85
2022-06-01 14:15 PDT,0.85
2022-06-01 14:14 PDT,0.84
2022-06-01 14:13 PDT,0.83
2022-06-01 14:12 PDT,0.83
2022-06-01 14:11 PDT,0.82
2022-06-01 14:10 PDT,0.82
2022-06-01 14:09 PDT,0.82
2022-06-01 14:08 PDT,0.82
2022-06-01 14:07 PDT,0.81
2022-06-01 14:06 PDT,0.81
2022-06-01 14:05 PDT,0.81
2022-06-01 14:04 PDT,0.8
2022-06-01 14:03 PDT,0.79
2022-06-01 14:02 PDT,0.78
2022-06-01 14:01 PDT,0.78
2022-06-01 14:00 PDT,0.77
2022-06-01 13:59 PDT,0.77
2022-06-01 13:58 PDT,0.77
2022-06-01 13:57 PDT,0.78
2022-06-01 13:56 PDT,0.78
2022-06-01 13:55 PDT,0.77
2022-06-01 13:54 PDT,0.76
2022-06-01 13:53 PDT,0.76
2022-06-01 13:52 PDT,0.76
2022-06-01 13:51 PDT,0.76
2022-06-01 13:50 PDT,0.75
2022-06-01 13:49 PDT,0.75
2022-06-01 13:48 PDT,0.75
2022-06-01 13:47 PDT,0.75
2022-06-01 13:46 PDT,0.75
2022-06-01 13:45 PDT,0.74
2022-06-01 13:44 PDT,0.74
2022-06-01 13:43 PDT,0.74
2022-06-01 13:42 PDT,0.73
2022-06-01 13:41 PDT,0.73
2022-06-01 13:40 PDT,0.73
2022-06-01 13:39 PDT,0.74
2022-06-01 13:38 PDT,0.74
2022-06-01 13:37 PDT,0.73
2022-06-01 13:36 PDT,0.73
2022-06-01 13:35 PDT,0.73
2022-06-01 13:34 PDT,0.72
2022-06-01 13:33 PDT,0.72
2022-06-01 13:32 PDT,0.72
2022-06-01 13:31 PDT,0.72
2022-06-01 13:30 PDT,0.72
2022-06-01 13:29 PDT,0.72
2022-06-01 13:28 PDT,0.73
2022-06-01 13:27 PDT,0.73
2022-06-01 13:26 PDT,0.73
2022-06-01 13:25 PDT,0.73
2022-06-01 13:24 PDT,0.73
2022-06-01 13:23 PDT,0.73
2022-06-01 13:22 PDT,0.73
2022-06-01 13:21 PDT,0.73
2022-06-01 13:20 PDT,0.73
2022-06-01 13:19 PDT,0.74
2022-06-01 13:18 PDT,0.74
2022-06-01 13:17 PDT,0.74
2022-06-01 13:16 PDT,0.73
2022-06-01 13:15 PDT,0.73
2022-06-01 13:14 PDT,0.73
2022-06-01 13:13 PDT,0.73
2022-06-01 13:12 PDT,0.73
2022-06-01 13:11 PDT,0.74
2022-06-01 13:10 PDT,0.74
2022-06-01 13:09 PDT,0.74
2022-06-01 13:08 PDT,0.75
2022-06-01 13:07 PDT,0.75
2022-06-01 13:06 PDT,0.75
2022-06-01 13:05 PDT,0.75
2022-06-01 13:04 PDT,0.75
2022-06-01 13:03 PDT,0.76
2022-06-01 13:02 PDT,0.76
2022-06-01 13:01 PDT,0.77
2022-06-01 13:00 PDT,0.76
2022-06-01 12:59 PDT,0.77
2022-06-01 12:58 PDT,0.77
2022-06-01 12:57 PDT,0.77
2022-06-01 12:56 PDT,0.78
2022-06-01 12:55 PDT,0.78
2022-06-01 12:54 PDT,0.78
2022-06-01 12:53 PDT,0.78
2022-06-01 12:52 PDT,0.79
2022-06-01 12:51 PDT,0.79
2022-06-01 12:50 PDT,0.79
2022-06-01 12:49 PDT,0.79
2022-06-01 12:48 PDT,0.8
2022-06-01 12:47 PDT,0.81
2022-06-01 12:46 PDT,0.82
2022-06-01 12:45 PDT,0.81
2022-06-01 12:44 PDT,0.82
2022-06-01 12:43 PDT,0.83
2022-06-01 12:42 PDT,0.83
2022-06-01 12:41 PDT,0.84
2022-06-01 12:40 PDT,0.84
2022-06-01 12:39 PDT,0.84
2022-06-01 12:38 PDT,0.84
2022-06-01 12:37 PDT,0.85
2022-06-01 12:36 PDT,0.86
2022-06-01 12:35 PDT,0.86
2022-06-01 12:34 PDT,0.87
2022-06-01 12:33 PDT,0.88
2022-06-01 12:32 PDT,0.89
2022-06-01 12:31 PDT,0.89
2022-06-01 12:30 PDT,0.89
2022-06-01 12:29 PDT,0.9
2022-06-01 12:28 PDT,0.91
2022-06-01 12:27 PDT,0.91
2022-06-01 12:26 PDT,0.91
2022-06-01 12:25 PDT,0.92
2022-06-01 12:24 PDT,0.93
2022-06-01 12:23 PDT,0.93
2022-06-01 12:22 PDT,0.94
2022-06-01 12:21 PDT,0.95
2022-06-01 12:20 PDT,0.95
2022-06-01 12:19 PDT,0.96
2022-06-01 12:18 PDT,0.97
2022-06-01 12:17 PDT,0.97
2022-06-01 12:16 PDT,0.97
2022-06-01 12:15 PDT,0.98
2022-06-01 12:14 PDT,0.98
2022-06-01 12:13 PDT,1
2022-06-01 12:12 PDT,1
2022-06-01 12:11 PDT,1.01
2022-06-01 12:10 PDT,1.01
2022-06-01 12:09 PDT,1.03
2022-06-01 12:08 PDT,1.04
2022-06-01 12:07 PDT,1.05
2022-06-01 12:06 PDT,1.05
2022-06-01 12:05 PDT,1.06
2022-06-01 12:04 PDT,1.06
2022-06-01 12:03 PDT,1.06
2022-06-01 12:02 PDT,1.07
2022-06-01 12:01 PDT,1.08
2022-06-01 12:00 PDT,1.1
2022-06-01 11:59 PDT,1.11
2022-06-01 11:58 PDT,1.11
2022-06-01 11:57 PDT,1.12
2022-06-01 11:56 PDT,1.12
2022-06-01 11:55 PDT,1.12
2022-06-01 11:54 PDT,1.13
2022-06-01 11:53 PDT,1.14
2022-06-01 11:52 PDT,1.15
2022-06-01 11:51 PDT,1.16
2022-06-01 11:50 PDT,1.17
2022-06-01 11:49 PDT,1.17
2022-06-01 11:48 PDT,1.18
2022-06-01 11:47 PDT,1.19
2022-06-01 11:46 PDT,1.21
2022-06-01 11:45 PDT,1.21
2022-06-01 11:44 PDT,1.23
2022-06-01 11:43 PDT,1.23
2022-06-01 11:42 PDT,1.23
2022-06-01 11:41 PDT,1.24
2022-06-01 11:40 PDT,1.25
2022-06-01 11:39 PDT,1.26
2022-06-01 11:38 PDT,1.27
2022-06-01 11:37 PDT,1.28
2022-06-01 11:36 PDT,1.28
2022-06-01 11:35 PDT,1.29
2022-06-01 11:34 PDT,1.3
2022-06-01 11:33 PDT,1.31
2022-06-01 11:32 PDT,1.32
2022-06-01 11:31 PDT,1.32
2022-06-01 11:30 PDT,1.33
2022-06-01 11:29 PDT,1.35
2022-06-01 11:28 PDT,1.35
2022-06-01 11:27 PDT,1.36
2022-06-01 11:26 PDT,1.37
2022-06-01 11:25 PDT,1.38
2022-06-01 11:24 PDT,1.4
2022-06-01 11:23 PDT,1.41
2022-06-01 11:22 PDT,1.41
2022-06-01 11:21 PDT,1.41
2022-06-01 11:20 PDT,1.42
2022-06-01 11:19 PDT,1.44
2022-06-01 11:18 PDT,1.45
2022-06-01 11:17 PDT,1.46
2022-06-01 11:16 PDT,1.46
2022-06-01 11:15 PDT,1.47
2022-06-01 11:14 PDT,1.49
2022-06-01 11:13 PDT,1.5
2022-06-01 11:12 PDT,1.52
2022-06-01 11:11 PDT,1.53
2022-06-01 11:10 PDT,1.54
2022-06-01 11:09 PDT,1.54
2022-06-01 11:08 PDT,1.54
2022-06-01 11:07 PDT,1.55
2022-06-01 11:06 PDT,1.57
2022-06-01 11:05 PDT,1.57
2022-06-01 11:04 PDT,1.58
2022-06-01 11:03 PDT,1.59
2022-06-01 11:02 PDT,1.61
2022-06-01 11:01 PDT,1.62
2022-06-01 11:00 PDT,1.63
2022-06-01 10:59 PDT,1.65
2022-06-01 10:58 PDT,1.66
2022-06-01 10:57 PDT,1.67
2022-06-01 10:56 PDT,1.67
2022-06-01 10:55 PDT,1.69
2022-06-01 10:54 PDT,1.7
2022-06-01 10:53 PDT,1.71
2022-06-01 10:52 PDT,1.72
2022-06-01 10:51 PDT,1.72
2022-06-01 10:50 PDT,1.74
2022-06-01 10:49 PDT,1.75
2022-06-01 10:48 PDT,1.76
2022-06-01 10:47 PDT,1.77
2022-06-01 10:46 PDT,1.78
2022-06-01 10:45 PDT,1.79
2022-06-01 10:44 PDT,1.8
2022-06-01 10:43 PDT,1.82
2022-06-01 10:42 PDT,1.83
2022-06-01 10:41 PDT,1.84
2022-06-01 10:40 PDT,1.85
2022-06-01 10:39 PDT,1.86
2022-06-01 10:38 PDT,1.88
2022-06-01 10:37 PDT,1.88
2022-06-01 10:36 PDT,1.88
2022-06-01 10:35 PDT,1.88
2022-06-01 10:34 PDT,1.9
2022-06-01 10:33 PDT,1.92
2022-06-01 10:32 PDT,1.93
2022-06-01 10:31 PDT,1.94
2022-06-01 10:30 PDT,1.95
2022-06-01 10:29 PDT,1.96
2022-06-01 10:28 PDT,1.97
2022-06-01 10:27 PDT,1.98
2022-06-01 10:26 PDT,1.99
2022-06-01 10:25 PDT,2
2022-06-01 10:24 PDT,2.02
2022-06-01 10:23 PDT,2.03
2022-06-01 10:22 PDT,2.03
2022-06-01 10:21 PDT,2.04
2022-06-01 10:20 PDT,2.05
2022-06-01 10:19 PDT,2.06
2022-06-01 10:18 PDT,2.07
2022-06-01 10:17 PDT,2.09
2022-06-01 10:16 PDT,2.11
2022-06-01 10:15 PDT,2.12
2022-06-01 10:14 PDT,2.14
2022-06-01 10:13 PDT,2.14
2022-06-01 10:12 PDT,2.14
2022-06-01 10:11 PDT,2.15
2022-06-01 10:10 PDT,2.16
2022-06-01 10:09 PDT,2.18
2022-06-01 10:08 PDT,2.19
2022-06-01 10:07 PDT,2.2
2022-06-01 10:06 PDT,2.21
2022-06-01 10:05 PDT,2.22
2022-06-01 10:04 PDT,2.23
2022-06-01 10:03 PDT,2.24
2022-06-01 10:02 PDT,2.25
2022-06-01 10:01 PDT,2.26
2022-06-01 10:00 PDT,2.28
2022-06-01 09:59 PDT,2.29
2022-06-01 09:58 PDT,2.3
2022-06-01 09:57 PDT,2.31
2022-06-01 09:56 PDT,2.33
2022-06-01 09:55 PDT,2.34
2022-06-01 09:54 PDT,2.35
2022-06-01 09:53 PDT,2.36
2022-06-01 09:52 PDT,2.36
2022-06-01 09:51 PDT,2.38
2022-06-01 09:50 PDT,2.39
2022-06-01 09:49 PDT,2.39
2022-06-01 09:48 PDT,2.4
2022-06-01 09:47 PDT,2.41
2022-06-01 09:46 PDT,2.43
2022-06-01 09:45 PDT,2.43
2022-06-01 09:44 PDT,2.45
2022-06-01 09:43 PDT,2.46
2022-06-01 09:42 PDT,2.47
2022-06-01 09:41 PDT,2.49
2022-06-01 09:40 PDT,2.5
2022-06-01 09:39 PDT,2.5
2022-06-01 09:38 PDT,2.51
2022-06-01 09:37 PDT,2.52
2022-06-01 09:36 PDT,2.53
2022-06-01 09:35 PDT,2.54
2022-06-01 09:34 PDT,2.56
2022-06-01 09:33 PDT,2.56
2022-06-01 09:32 PDT,2.57
2022-06-01 09:31 PDT,2.58
2022-06-01 09:30 PDT,2.59
2022-06-01 09:29 PDT,2.6
2022-06-01 09:28 PDT,2.61
2022-06-01 09:27 PDT,2.62
2022-06-01 09:26 PDT,2.63
2022-06-01 09:25 PDT,2.64
2022-06-01 09:24 PDT,2.65
2022-06-01 09:23 PDT,2.66
2022-06-01 09:22 PDT,2.67
2022-06-01 09:21 PDT,2.68
2022-06-01 09:20 PDT,2.69
2022-06-01 09:19 PDT,2.71
2022-06-01 09:18 PDT,2.71
2022-06-01 09:17 PDT,2.72
2022-06-01 09:16 PDT,2.73
2022-06-01 09:15 PDT,2.74
2022-06-01 09:14 PDT,2.75
2022-06-01 09:13 PDT,2.76
2022-06-01 09:12 PDT,2.77
2022-06-01 09:11 PDT,2.78
2022-06-01 09:10 PDT,2.79
2022-06-01 09:09 PDT,2.81
2022-06-01 09:08 PDT,2.81
2022-06-01 09:07 PDT,2.82
2022-06-01 09:06 PDT,2.83
2022-06-01 09:05 PDT,2.84
2022-06-01 09:04 PDT,2.86
2022-06-01 09:03 PDT,2.87
2022-06-01 09:02 PDT,2.88
2022-06-01 09:01 PDT,2.89
2022-06-01 09:00 PDT,2.89
2022-06-01 08:59 PDT,2.9
2022-06-01 08:58 PDT,2.91
2022-06-01 08:57 PDT,2.92
2022-06-01 08:56 PDT,2.92
2022-06-01 08:55 PDT,2.93
2022-06-01 08:54 PDT,2.94
2022-06-01 08:53 PDT,2.96
2022-06-01 08:52 PDT,2.97
2022-06-01 08:51 PDT,2.98
2022-06-01 08:50 PDT,2.99
2022-06-01 08:49 PDT,3
2022-06-01 08:48 PDT,3
2022-06-01 08:47 PDT,3.01
2022-06-01 08:46 PDT,3.02
2022-06-01 08:45 PDT,3.03
2022-06-01 08:44 PDT,3.04
2022-06-01 08:43 PDT,3.05
2022-06-01 08:42 PDT,3.06
2022-06-01 08:41 PDT,3.07
2022-06-01 08:40 PDT,3.08
2022-06-01 08:39 PDT,3.09
2022-06-01 08:38 PDT,3.1
2022-06-01 08:37 PDT,3.11
2022-06-01 08:36 PDT,3.12
2022-06-01 08:35 PDT,3.13
2022-06-01 08:34 PDT,3.13
2022-06-01 08:33 PDT,3.14
2022-06-01 08:32 PDT,3.15
2022-06-01 08:31 PDT,3.16
2022-06-01 08:30 PDT,3.17
2022-06-01 08:29 PDT,3.17
2022-06-01 08:28 PDT,3.18
2022-06-01 08:27 PDT,3.19
2022-06-01 08:26 PDT,3.2
2022-06-01 08:25 PDT,3.22
2022-06-01 08:24 PDT,3.23
2022-06-01 08:23 PDT,3.24
2022-06-01 08:22 PDT,3.24
2022-06-01 08:21 PDT,3.25
2022-06-01 08:20 PDT,3.26
2022-06-01 08:19 PDT,3.27
2022-06-01 08:18 PDT,3.28
2022-06-01 08:17 PDT,3.29
2022-06-01 08:16 PDT,3.31
2022-06-01 08:15 PDT,3.31
2022-06-01 08:14 PDT,3.32
2022-06-01 08:13 PDT,3.32
2022-06-01 08:12 PDT,3.32
2022-06-01 08:11 PDT,3.33
2022-06-01 08:10 PDT,3.34
2022-06-01 08:09 PDT,3.35
2022-06-01 08:08 PDT,3.36
2022-06-01 08:07 PDT,3.37
2022-06-01 08:06 PDT,3.37
2022-06-01 08:05 PDT,3.38
2022-06-01 08:04 PDT,3.39
2022-06-01 08:03 PDT,3.4
2022-06-01 08:02 PDT,3.41
2022-06-01 08:01 PDT,3.41
2022-06-01 08:00 PDT,3.41
2022-06-01 07:59 PDT,3.42
2022-06-01 07:58 PDT,3.43
2022-06-01 07:57 PDT,3.44
2022-06-01 07:56 PDT,3.45
2022-06-01 07:55 PDT,3.46
2022-06-01 07:54 PDT,3.47
2022-06-01 07:53 PDT,3.47
2022-06-01 07:52 PDT,3.48
2022-06-01 07:51 PDT,3.48
2022-06-01 07:50 PDT,3.5
2022-06-01 07:49 PDT,3.51
2022-06-01 07:48 PDT,3.52
2022-06-01 07:47 PDT,3.52
2022-06-01 07:46 PDT,3.53
2022-06-01 07:45 PDT,3.53
2022-06-01 07:44 PDT,3.54
2022-06-01 07:43 PDT,3.54
2022-06-01 07:42 PDT,3.55
2022-06-01 07:41 PDT,3.56
2022-06-01 07:40 PDT,3.57
2022-06-01 07:39 PDT,3.57
2022-06-01 07:38 PDT,3.57
2022-06-01 07:37 PDT,3.58
2022-06-01 07:36 PDT,3.58
2022-06-01 07:35 PDT,3.6
2022-06-01 07:34 PDT,3.6
2022-06-01 07:33 PDT,3.61
2022-06-01 07:32 PDT,3.62
2022-06-01 07:31 PDT,3.63
2022-06-01 07:30 PDT,3.63
2022-06-01 07:29 PDT,3.63
2022-06-01 07:28 PDT,3.63
2022-06-01 07:27 PDT,3.65
2022-06-01 07:26 PDT,3.65
2022-06-01 07:25 PDT,3.66
2022-06-01 07:24 PDT,3.67
2022-06-01 07:23 PDT,3.68
2022-06-01 07:22 PDT,3.68
2022-06-01 07:21 PDT,3.68
2022-06-01 07:20 PDT,3.68
2022-06-01 07:19 PDT,3.68
2022-06-01 07:18 PDT,3.69
2022-06-01 07:17 PDT,3.7
2022-06-01 07:16 PDT,3.71
2022-06-01 07:15 PDT,3.72
2022-06-01 07:14 PDT,3.72
